,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.48979488015174866,0.9956076145172119,3.290354300133913e-08,0.4687488079071045,0.9704653024673462,-0.0058079552836716175,0.460589736700058,0.9224295020103455,-0.010457475669682026,0.4632585048675537,0.8810003399848938,-0.014773976989090443,0.4659702479839325,0.8503196239471436,-0.019179238006472588,0.4629032611846924,0.8869869709014893,-0.015657201409339905,0.4638778269290924,0.817337155342102,-0.023588664829730988,0.4648953080177307,0.7834748029708862,-0.02702937461435795,0.4680628478527069,0.7584707736968994,-0.028803620487451553,0.4782993793487549,0.8827915787696838,-0.01887085847556591,0.4780096411705017,0.8112136125564575,-0.026204533874988556,0.4795722961425781,0.7719430923461914,-0.029593968763947487,0.48379361629486084,0.7425639629364014,-0.031610794365406036,0.4965685307979584,0.8885279893875122,-0.02242911048233509,0.49789193272590637,0.8186569809913635,-0.03044246695935726,0.497702419757843,0.7802395820617676,-0.03301306441426277,0.49996867775917053,0.7517061233520508,-0.03398759290575981,0.5166505575180054,0.9000886082649231,-0.02597626857459545,0.520977795124054,0.8448777794837952,-0.032510340213775635,0.5217891335487366,0.8131758570671082,-0.03245561569929123,0.52510666847229,0.7868286967277527,-0.031259000301361084
1,0.45309722423553467,0.9665002822875977,3.4165444162681524e-07,0.5022556781768799,0.9334771037101746,-0.0025132831651717424,0.5266307592391968,0.8856990933418274,-0.00512329675257206,0.5265722870826721,0.8434135913848877,-0.007439021952450275,0.5172349214553833,0.8160970211029053,-0.010396581143140793,0.5161660313606262,0.8460078835487366,-0.011420315131545067,0.5236880779266357,0.7905552983283997,-0.02069786936044693,0.5325610637664795,0.7536706924438477,-0.027377208694815636,0.5416802763938904,0.7266358733177185,-0.031509123742580414,0.4843614995479584,0.8338320851325989,-0.015477817505598068,0.48545512557029724,0.7726638317108154,-0.023350566625595093,0.4896313548088074,0.7301793694496155,-0.030020801350474358,0.4937822222709656,0.6984847784042358,-0.03506392613053322,0.45053380727767944,0.8319742679595947,-0.019544348120689392,0.44734662771224976,0.7702292203903198,-0.02882380597293377,0.44803571701049805,0.7251864671707153,-0.03688531741499901,0.44868311285972595,0.6904013752937317,-0.0422804169356823,0.41753241419792175,0.8399704694747925,-0.022926460951566696,0.400296688079834,0.7883596420288086,-0.03213139623403549,0.39146167039871216,0.7535414695739746,-0.037054140120744705,0.38622355461120605,0.7251471281051636,-0.03982611373066902
2,0.4179839491844177,0.9111251831054688,3.839668636373972e-07,0.47146931290626526,0.876459002494812,-0.010966424830257893,0.5056750774383545,0.8258060812950134,-0.020597612485289574,0.5184659361839294,0.7748903036117554,-0.027009790763258934,0.5169273018836975,0.7339856028556824,-0.03463922068476677,0.48543432354927063,0.8029552102088928,-0.03737538680434227,0.5010033845901489,0.7451719641685486,-0.052369438111782074,0.5073258280754089,0.6990465521812439,-0.061966992914676666,0.5130490064620972,0.6640944480895996,-0.06822795420885086,0.4536426067352295,0.7910762429237366,-0.03761952370405197,0.45327451825141907,0.7193660736083984,-0.054744746536016464,0.45298048853874207,0.6650302410125732,-0.06669442355632782,0.45406395196914673,0.625769317150116,-0.07517979294061661,0.4240504503250122,0.7855955362319946,-0.03573231026530266,0.42036157846450806,0.7159128785133362,-0.04959191009402275,0.4238924980163574,0.6661681532859802,-0.05593893304467201,0.4280024766921997,0.6325681209564209,-0.0600832961499691,0.3988516628742218,0.7900721430778503,-0.033250659704208374,0.3799384832382202,0.7350867986679077,-0.044880449771881104,0.37320250272750854,0.7006978988647461,-0.04759671539068222,0.3695440888404846,0.6741193532943726,-0.048102155327796936
3,0.39982402324676514,0.8652572631835938,4.0324422911908187e-07,0.45676255226135254,0.8311856389045715,-0.001837407355196774,0.49322983622550964,0.7791697382926941,-0.005135128740221262,0.501189649105072,0.7259418368339539,-0.006083638407289982,0.49388596415519714,0.6878798007965088,-0.007680804934352636,0.4735840857028961,0.75249844789505,-0.021814294159412384,0.4902295470237732,0.6965357065200806,-0.03202449157834053,0.5046637058258057,0.6570452451705933,-0.03959140181541443,0.5167396664619446,0.627169132232666,-0.044258635491132736,0.44072914123535156,0.7375690937042236,-0.023266160860657692,0.4497634470462799,0.6734712719917297,-0.032225627452135086,0.46005427837371826,0.6239478588104248,-0.03982585668563843,0.4681957960128784,0.5864669680595398,-0.04546714201569557,0.4103565812110901,0.7278354167938232,-0.022809330374002457,0.41350123286247253,0.6613426804542542,-0.029567256569862366,0.42128023505210876,0.6125980615615845,-0.03472666069865227,0.42795276641845703,0.5779831409454346,-0.03864237666130066,0.3852170705795288,0.7281589508056641,-0.021250411868095398,0.37588825821876526,0.6746596097946167,-0.026885734871029854,0.3757040500640869,0.6390756368637085,-0.028285250067710876,0.37785184383392334,0.610787570476532,-0.028274929150938988
4,0.3965507447719574,0.8207194805145264,3.665919052764366e-07,0.45102155208587646,0.7902376055717468,-0.0012049044016748667,0.48575901985168457,0.7361875772476196,-0.0016618395457044244,0.49744296073913574,0.6811749935150146,-0.0003288584703113884,0.48880457878112793,0.6441871523857117,-0.00020946988661307842,0.47562533617019653,0.6942718625068665,-0.014658831059932709,0.49031493067741394,0.6385790705680847,-0.01868612691760063,0.5023850798606873,0.5989945530891418,-0.023628760129213333,0.5115276575088501,0.5672904849052429,-0.028171733021736145,0.44397756457328796,0.6770247220993042,-0.015693992376327515,0.45133545994758606,0.6141051054000854,-0.019868142902851105,0.45648881793022156,0.5670703649520874,-0.026555275544524193,0.46037450432777405,0.5322762131690979,-0.03258363530039787,0.411224901676178,0.6695055365562439,-0.01486209686845541,0.4115625023841858,0.6043945550918579,-0.01873742789030075,0.41422945261001587,0.556623101234436,-0.024889089167118073,0.4173637330532074,0.5232155323028564,-0.030841821804642677,0.38051295280456543,0.6754809021949768,-0.013013101182878017,0.35923346877098083,0.6216647624969482,-0.01956314779818058,0.34606677293777466,0.5885854959487915,-0.023481499403715134,0.33699291944503784,0.5613279342651367,-0.02565084770321846
5,0.4020403325557709,0.7825664281845093,4.5593128561449703e-07,0.4513823091983795,0.7511227130889893,-0.01216038316488266,0.4877309203147888,0.6959867477416992,-0.01766255684196949,0.4932499825954437,0.6405044794082642,-0.022028431296348572,0.474341481924057,0.6063030362129211,-0.027922989800572395,0.47373098134994507,0.6407737731933594,-0.021472347900271416,0.49033910036087036,0.5778059959411621,-0.0346602201461792,0.506080687046051,0.5340421199798584,-0.04558080807328224,0.5192006826400757,0.4972580671310425,-0.053717825561761856,0.4423477053642273,0.6223496794700623,-0.024566248059272766,0.45081019401550293,0.5532835721969604,-0.035907719284296036,0.45693811774253845,0.4995543360710144,-0.04648744687438011,0.46108293533325195,0.4601505398750305,-0.05408969148993492,0.409450888633728,0.6213844418525696,-0.02819189988076687,0.4079165756702423,0.5510972738265991,-0.04148140922188759,0.40937694907188416,0.4971214532852173,-0.05396663770079613,0.41047579050064087,0.4575968384742737,-0.06266778707504272,0.3761005401611328,0.63846755027771,-0.0320584811270237,0.3519088327884674,0.5818362236022949,-0.047970641404390335,0.33465415239334106,0.5450285077095032,-0.05648425221443176,0.3204345703125,0.5144980549812317,-0.06099804490804672
6,0.4004727005958557,0.7455093264579773,5.507021114681265e-07,0.44562050700187683,0.723050594329834,-0.02223556488752365,0.4824233055114746,0.6738377213478088,-0.03351256996393204,0.4832945764064789,0.6205450892448425,-0.04273267462849617,0.4583878517150879,0.5908779501914978,-0.05281379818916321,0.4741722047328949,0.5914397835731506,-0.02808084525167942,0.4983808398246765,0.5233817100524902,-0.046865690499544144,0.5189517140388489,0.47656622529029846,-0.060647182166576385,0.5362260937690735,0.4406477212905884,-0.07008761167526245,0.4399183690547943,0.5769968032836914,-0.03017081320285797,0.4471539556980133,0.4980158507823944,-0.04737970605492592,0.45309939980506897,0.43867263197898865,-0.06124241650104523,0.45817458629608154,0.392927348613739,-0.07019444555044174,0.4061410129070282,0.5823789238929749,-0.03449401631951332,0.40471553802490234,0.5023550391197205,-0.05579688772559166,0.4053351581096649,0.4428175091743469,-0.07320837676525116,0.4079361855983734,0.3950529396533966,-0.08382029831409454,0.3735587000846863,0.605958104133606,-0.03981456905603409,0.34965503215789795,0.5493249297142029,-0.06361450254917145,0.3321550488471985,0.5116539597511292,-0.07619596272706985,0.31859660148620605,0.4777008295059204,-0.08266773819923401
7,0.4016866981983185,0.7266181111335754,5.099969939692528e-07,0.4472012221813202,0.7036806344985962,-0.020345309749245644,0.48207610845565796,0.6534919738769531,-0.031174080446362495,0.4789558947086334,0.5971106886863708,-0.03996169939637184,0.4532431364059448,0.565026581287384,-0.0493013858795166,0.475069522857666,0.5634621977806091,-0.02933899126946926,0.5051327347755432,0.4853249192237854,-0.047525208443403244,0.5246128439903259,0.4332734942436218,-0.059812091290950775,0.5392298102378845,0.3928212821483612,-0.06813237071037292,0.4393887519836426,0.549988329410553,-0.0316573791205883,0.44898131489753723,0.461876779794693,-0.04825761169195175,0.45316311717033386,0.4024580121040344,-0.06068125367164612,0.4555855989456177,0.3577919602394104,-0.06878498196601868,0.4046763479709625,0.5553153157234192,-0.035759087651968,0.4036235511302948,0.4751838445663452,-0.05479556322097778,0.40484219789505005,0.4194104075431824,-0.06971178948879242,0.40701165795326233,0.3762025237083435,-0.07900788635015488,0.37084710597991943,0.5768145322799683,-0.040941137820482254,0.34432119131088257,0.5213878154754639,-0.06305188685655594,0.32613086700439453,0.4829387962818146,-0.07496386766433716,0.3117280602455139,0.4484475255012512,-0.08104636520147324
8,0.40005695819854736,0.7166745066642761,4.6983609536255244e-07,0.4459826350212097,0.6902494430541992,-0.023586882278323174,0.48177504539489746,0.6274576783180237,-0.033178217709064484,0.47746947407722473,0.5648624897003174,-0.04102368652820587,0.4430793523788452,0.5460410714149475,-0.04918030649423599,0.4718071222305298,0.544855535030365,-0.024319805204868317,0.5042713284492493,0.46715667843818665,-0.04069071635603905,0.5240864753723145,0.41654324531555176,-0.05304836854338646,0.5396323800086975,0.37576955556869507,-0.06258179992437363,0.4357810616493225,0.5315923690795898,-0.026431456208229065,0.4447983205318451,0.4452959895133972,-0.041353464126586914,0.4490441083908081,0.38753753900527954,-0.054226286709308624,0.4512362778186798,0.34281519055366516,-0.06346078217029572,0.40205293893814087,0.5378511548042297,-0.031222255900502205,0.3995404839515686,0.46180224418640137,-0.049401041120290756,0.402807354927063,0.40709710121154785,-0.0651247575879097,0.4064671993255615,0.36265987157821655,-0.07579950243234634,0.36903145909309387,0.559563934803009,-0.03800751268863678,0.34416940808296204,0.5082266330718994,-0.05904844403266907,0.32773587107658386,0.4724718928337097,-0.07129672169685364,0.3139934241771698,0.43966221809387207,-0.07890613377094269
9,0.3993231952190399,0.7095417380332947,4.6843277345942624e-07,0.44494596123695374,0.6817183494567871,-0.025259563699364662,0.4806772470474243,0.620044469833374,-0.03575970605015755,0.4734715223312378,0.5573857426643372,-0.04421864449977875,0.4402388036251068,0.532477617263794,-0.052832506597042084,0.47099292278289795,0.5317967534065247,-0.02468031458556652,0.5034589767456055,0.4552711248397827,-0.041752930730581284,0.5229518413543701,0.404402494430542,-0.05486512929201126,0.5376871824264526,0.3633788228034973,-0.06459395587444305,0.43480509519577026,0.5181705355644226,-0.025829114019870758,0.4443153440952301,0.43161848187446594,-0.04066998139023781,0.44800764322280884,0.37344735860824585,-0.05343964695930481,0.44978857040405273,0.3282809555530548,-0.06253542751073837,0.400707870721817,0.5246503353118896,-0.029983270913362503,0.39872485399246216,0.4478057026863098,-0.0479133203625679,0.4018530249595642,0.39445579051971436,-0.06317826360464096,0.40566331148147583,0.3511679172515869,-0.0734214186668396,0.3671458959579468,0.5470912456512451,-0.03634027764201164,0.3422665596008301,0.49597305059432983,-0.05709918960928917,0.3258691430091858,0.46057605743408203,-0.06894907355308533,0.31264209747314453,0.4277341365814209,-0.07603786885738373
